"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Christian McCaffrey","RB","SF","LA","24.7","21.6","23.7","17.8","20.7","23.6","39.6","35.7","Main"
"Jonathan Taylor","RB","IND","ATL","24.0","22.6","22.6","19.7","21.1","22.4","39.4","37.6","Other"
"Josh Allen","QB","BUF","@MIA","23.4","23.2","24.7","22.1","22.1","22.1","35.6","35.5","Main"
"Jaxon Smith-Njigba","WR","SEA","ARI","23.3","19.7","21.9","14.6","18.2","21.8","38.8","33.7","Main"
"Bijan Robinson","RB","ATL","IND","22.8","20.0","22.0","16.5","19.2","21.9","37.7","34.1","Other"
"Puka Nacua","WR","LA","@SF","22.6","18.6","21.3","13.3","17.3","21.3","37.9","32.2","Main"
"Lamar Jackson","QB","BAL","@MIN","22.3","22.1","23.5","21.0","21.0","21.0","34.0","33.9","Main"
"Amon-Ra St Brown","WR","DET","@WAS","22.2","18.5","21.1","13.7","17.4","21.1","37.6","32.4","Main"
"De'Von Achane","RB","MIA","BUF","21.8","19.0","21.1","15.5","18.2","21.0","36.1","32.5","Main"
"Drake Maye","QB","NE","@TB","21.5","21.1","22.4","19.6","19.6","19.6","32.4","32.3","Main"
"Justin Herbert","QB","LAC","PIT","21.3","21.0","22.3","19.3","19.3","19.3","32.6","32.5","Sunday"
"Baker Mayfield","QB","TB","NE","20.5","20.3","21.6","18.9","18.9","18.9","31.4","31.4","Main"
"Bo Nix","QB","DEN","LV","20.2","20.1","21.4","19.0","19.0","19.0","30.8","30.7","Thursday"
"Matthew Stafford","QB","LA","@SF","20.1","19.9","21.2","18.3","18.3","18.3","30.5","30.5","Main"
"Daniel Jones","QB","IND","ATL","19.6","19.4","20.7","17.9","17.9","17.9","30.6","30.6","Other"
"Rico Dowdle","RB","CAR","NO","19.2","17.8","18.0","15.4","16.6","17.9","32.2","30.5","Main"
"Jared Goff","QB","DET","@WAS","19.1","18.9","20.3","17.6","17.6","17.6","29.4","29.3","Main"
"Justin Jefferson","WR","MIN","BAL","18.9","15.7","17.9","11.7","14.8","17.9","33.1","28.6","Main"
"Jaxson Dart","QB","NYG","@CHI","18.8","18.5","19.8","17.5","17.5","17.5","29.3","29.2","Main"
"Jahmyr Gibbs","RB","DET","@WAS","18.7","17.1","17.8","14.7","16.2","17.7","32.8","30.9","Main"
"Jalen Hurts","QB","PHI","@GB","18.7","18.4","19.9","17.5","17.5","17.5","29.1","29.0","Monday"
"Sam Darnold","QB","SEA","ARI","18.5","18.3","19.6","17.0","17.0","17.0","28.8","28.8","Main"
"James Cook","RB","BUF","@MIA","18.3","17.3","17.2","15.3","16.2","17.1","32.2","31.0","Main"
"Caleb Williams","QB","CHI","NYG","18.3","18.1","19.5","17.1","17.1","17.1","28.6","28.6","Main"
"Emeka Egbuka","WR","TB","NE","18.0","15.2","17.2","11.7","14.4","17.2","32.7","28.6","Main"
"Marcus Mariota","QB","WAS","DET","17.9","17.6","18.9","16.4","16.4","16.4","28.0","27.9","Main"
"Drake London","WR","ATL","IND","17.8","14.6","17.0","10.6","13.8","16.9","31.4","26.8","Other"
"Josh Jacobs","RB","GB","PHI","17.7","16.2","17.0","14.2","15.5","16.9","30.6","28.8","Monday"
"JJ McCarthy","QB","MIN","BAL","17.7","17.3","18.7","16.1","16.1","16.1","27.9","27.8","Main"
"Saquon Barkley","RB","PHI","@GB","17.4","16.0","16.5","13.9","15.1","16.4","30.0","28.3","Monday"
"Mac Jones","QB","SF","LA","17.3","17.1","18.3","15.6","15.6","15.6","27.1","27.1","Main"
"Kyren Williams","RB","LA","@SF","17.2","15.7","16.7","13.7","15.1","16.6","30.5","28.5","Main"
"Trey McBride","TE","ARI","@SEA","17.1","13.4","20.2","9.3","12.9","16.5","28.9","23.5","Main"
"Derrick Henry","RB","BAL","@MIN","17.1","16.4","16.1","14.9","15.4","16.0","31.0","30.2","Main"
"Jordan Love","QB","GB","PHI","16.8","16.7","18.0","15.4","15.4","15.4","26.5","26.5","Monday"
"Justin Fields","QB","NYJ","CLE","16.5","16.2","17.4","15.4","15.4","15.4","26.3","26.2","Main"
"Jacoby Brissett","QB","ARI","@SEA","16.2","15.8","17.3","14.6","14.6","14.6","25.7","25.6","Main"
"Ladd McConkey","WR","LAC","PIT","16.2","13.2","15.5","9.5","12.5","15.5","29.3","24.9","Sunday"
"Davante Adams","WR","LA","@SF","16.1","13.6","15.5","10.5","13.0","15.5","29.8","26.1","Main"
"Michael Penix","QB","ATL","IND","15.8","15.6","16.8","14.1","14.1","14.1","25.1","25.0","Other"
"Quinshon Judkins","RB","CLE","@NYJ","15.7","14.9","14.7","13.2","13.9","14.6","27.9","26.8","Main"
"Brock Bowers","TE","LV","@DEN","15.5","12.2","18.2","8.5","11.7","15.0","26.7","21.9","Thursday"
"Nico Collins","WR","HOU","JAX","15.4","12.7","14.8","9.3","12.1","14.8","27.9","23.8","Main"
"Trevor Lawrence","QB","JAX","@HOU","15.4","15.1","16.4","14.2","14.2","14.2","24.4","24.3","Main"
"Aaron Rodgers","QB","PIT","@LAC","15.4","15.2","16.6","14.1","14.1","14.1","24.5","24.5","Sunday"
"Jaylen Warren","RB","PIT","@LAC","15.4","13.9","14.9","12.0","13.4","14.8","27.4","25.5","Sunday"
"Rachaad White","RB","TB","NE","15.2","13.4","15.0","11.6","13.2","14.9","27.1","24.8","Main"
"Zay Flowers","WR","BAL","@MIN","15.1","12.5","14.5","9.3","11.9","14.5","27.9","24.0","Main"
"Deebo Samuel","WR","WAS","DET","15.1","12.2","14.7","8.8","11.7","14.6","27.0","22.8","Main"
"Breece Hall","RB","NYJ","CLE","14.8","13.6","14.1","11.8","12.9","14.0","26.9","25.3","Main"
"Travis Etienne","RB","JAX","@HOU","14.5","13.1","14.0","11.4","12.6","13.9","25.8","24.1","Main"
"TreVeyon Henderson","RB","NE","@TB","14.5","12.5","14.3","10.3","12.3","14.2","25.5","22.7","Main"
"Chris Olave","WR","NO","@CAR","14.5","11.6","14.0","8.3","11.1","13.9","26.2","22.1","Main"
"Tua Tagovailoa","QB","MIA","BUF","14.4","14.2","15.4","13.0","13.0","13.0","23.5","23.4","Main"
"Bryce Young","QB","CAR","NO","14.3","14.1","15.3","13.2","13.2","13.2","22.8","22.8","Main"
"D'Andre Swift","RB","CHI","NYG","14.3","13.3","13.8","11.8","12.8","13.8","26.4","25.0","Main"
"Davis Mills","QB","HOU","JAX","14.3","14.1","15.4","12.9","12.9","12.9","22.9","22.8","Main"
"Jaylen Waddle","WR","MIA","BUF","14.3","11.8","13.7","8.8","11.2","13.7","26.6","22.9","Main"
"Michael Pittman","WR","IND","ATL","14.1","11.4","13.7","8.3","11.0","13.6","26.5","22.5","Other"
"Geno Smith","QB","LV","@DEN","14.0","13.7","15.0","12.6","12.6","12.6","22.6","22.5","Thursday"
"Ashton Jeanty","RB","LV","@DEN","14.0","12.5","13.7","10.6","12.1","13.6","25.0","22.9","Thursday"
"Stefon Diggs","WR","NE","@TB","13.8","11.1","13.3","8.0","10.7","13.3","25.5","21.6","Main"
"Garrett Wilson","WR","NYJ","CLE","13.8","11.2","13.4","8.1","10.7","13.3","25.2","21.4","Main"
"Romeo Doubs","WR","GB","PHI","13.7","11.4","13.2","8.7","10.9","13.2","26.0","22.5","Monday"
"Courtland Sutton","WR","DEN","LV","13.6","11.4","13.1","8.9","11.0","13.1","26.1","22.8","Thursday"
"JK Dobbins","RB","DEN","LV","13.4","12.7","12.7","11.5","12.0","12.5","25.1","24.3","Thursday"
"Dillon Gabriel","QB","CLE","@NYJ","13.1","12.9","14.2","12.0","12.0","12.0","21.2","21.2","Main"
"Tyler Shough","QB","NO","@CAR","13.1","12.9","14.0","11.9","11.9","11.9","21.9","21.8","Main"
"AJ Brown","WR","PHI","@GB","13.0","10.7","12.5","8.0","10.2","12.5","24.8","21.4","Monday"
"DeVonta Smith","WR","PHI","@GB","12.8","10.4","12.4","7.5","9.9","12.3","24.1","20.5","Monday"
"DK Metcalf","WR","PIT","@LAC","12.8","10.7","12.3","8.1","10.2","12.3","24.7","21.4","Sunday"
"Kenneth Walker","RB","SEA","ARI","12.8","12.0","12.3","10.9","11.6","12.2","24.4","23.3","Main"
"Wan'Dale Robinson","WR","NYG","@CHI","12.7","10.2","12.4","7.3","9.9","12.4","23.6","19.8","Main"
"Tyler Warren","TE","IND","ATL","12.6","10.3","14.7","7.7","10.0","12.4","23.0","19.4","Other"
"Marvin Harrison","WR","ARI","@SEA","12.4","10.3","12.0","7.8","9.8","11.9","24.0","20.7","Main"
"Tetairoa McMillan","WR","CAR","NO","12.4","10.3","12.0","7.9","9.9","12.0","24.0","20.9","Main"
"Troy Franklin","WR","DEN","LV","12.4","10.3","12.1","7.9","10.0","12.1","23.8","20.6","Thursday"
"David Montgomery","RB","DET","@WAS","12.4","11.5","12.1","10.4","11.2","12.0","23.5","22.3","Main"
"Keenan Allen","WR","LAC","PIT","12.4","10.0","12.2","7.3","9.7","12.1","23.5","19.9","Sunday"
"Jauan Jennings","WR","SF","LA","12.4","10.0","12.1","7.4","9.7","12.0","23.4","19.8","Main"
"George Kittle","TE","SF","LA","12.4","10.1","14.3","7.6","9.8","12.1","23.2","19.7","Main"
"Khalil Shakir","WR","BUF","@MIA","12.3","9.7","12.1","6.9","9.5","12.0","23.0","19.2","Main"
"Kimani Vidal","RB","LAC","PIT","12.3","11.1","12.0","9.8","10.8","11.9","23.0","21.5","Sunday"
"Tez Johnson","WR","TB","NE","12.3","10.2","11.9","7.9","9.9","11.9","23.9","20.8","Main"
"Tyrone Tracy","RB","NYG","@CHI","12.2","10.8","12.0","9.2","10.6","11.9","22.8","20.8","Main"
"Oronde Gadsden","TE","LAC","PIT","12.0","9.7","14.0","7.1","9.4","11.7","22.4","18.8","Sunday"
"Rome Odunze","WR","CHI","NYG","11.9","10.1","11.6","7.9","9.8","11.6","23.7","20.8","Main"
"Alec Pierce","WR","IND","ATL","11.8","10.1","11.3","8.0","9.6","11.3","24.0","21.4","Other"
"Aaron Jones","RB","MIN","BAL","11.8","10.4","11.6","9.0","10.3","11.6","22.1","20.2","Main"
"Kyle Pitts","TE","ATL","IND","11.7","9.2","13.9","6.5","9.0","11.4","20.9","17.2","Other"
"Sam LaPorta","TE","DET","@WAS","11.7","9.6","13.6","7.3","9.4","11.5","21.9","18.7","Main"
"Jordan Addison","WR","MIN","BAL","11.7","9.8","11.4","7.6","9.5","11.4","23.0","20.1","Main"
"Jameson Williams","WR","DET","@WAS","11.6","10.0","11.2","8.0","9.6","11.2","23.4","20.9","Main"
"Parker Washington","WR","JAX","@HOU","11.5","9.4","11.3","6.9","9.1","11.2","21.9","18.6","Main"
"DJ Moore","WR","CHI","NYG","11.2","9.3","11.0","7.2","9.1","10.9","21.9","19.0","Main"
"Tre Tucker","WR","LV","@DEN","11.2","9.2","11.0","6.8","8.9","10.9","21.5","18.3","Thursday"
"Alvin Kamara","RB","NO","@CAR","11.2","9.6","11.0","8.0","9.5","10.9","20.5","18.4","Main"
"Quentin Johnston","WR","LAC","PIT","11.1","9.2","10.8","7.0","8.9","10.8","21.9","19.0","Sunday"
"Cade Otton","TE","TB","NE","11.1","8.8","13.3","6.4","8.7","11.0","20.5","16.9","Main"
"Dalton Kincaid","TE","BUF","@MIA","10.8","8.8","12.6","6.7","8.6","10.6","20.7","17.6","Main"
"Hunter Henry","TE","NE","@TB","10.8","8.8","12.6","6.7","8.7","10.6","20.6","17.5","Main"
"Zach Ertz","TE","WAS","DET","10.5","8.4","12.4","6.3","8.3","10.4","19.4","16.3","Main"
"Zach Charbonnet","RB","SEA","ARI","10.1","9.3","9.9","8.5","9.2","9.9","19.9","18.8","Main"
"Dallas Goedert","TE","PHI","@GB","10.0","7.9","12.0","5.7","7.8","9.9","18.4","15.2","Monday"
"Bam Knight","RB","ARI","@SEA","9.9","8.6","9.8","7.4","8.6","9.7","18.9","17.1","Main"
"Kyle Monangai","RB","CHI","NYG","9.9","9.2","9.7","8.3","9.0","9.6","19.8","18.7","Main"
"Josh Downs","WR","IND","ATL","9.9","7.9","9.7","5.7","7.7","9.7","19.3","16.1","Other"
"Keon Coleman","WR","BUF","@MIA","9.8","8.2","9.5","6.3","7.9","9.5","20.4","17.8","Main"
"Evan Engram","TE","DEN","LV","9.7","7.6","11.7","5.6","7.6","9.6","18.3","15.2","Thursday"
"Woody Marks","RB","HOU","JAX","9.7","8.5","9.7","7.2","8.4","9.6","18.4","16.6","Main"
"Dalton Schultz","TE","HOU","JAX","9.7","7.5","11.8","5.3","7.5","9.6","17.7","14.4","Main"
"Cameron Dicker","K","LAC","PIT","9.7","9.7","10.5","9.7","9.7","9.7","16.4","16.4","Sunday"
"Darius Slayton","WR","NYG","@CHI","9.5","7.9","9.3","6.1","7.7","9.3","19.2","16.6","Main"
"Calvin Austin","WR","PIT","@LAC","9.5","7.9","9.4","6.0","7.7","9.3","19.3","16.6","Sunday"
"Emari Demercado","RB","ARI","@SEA","9.4","8.5","9.3","7.4","8.3","9.2","18.2","16.8","Main"
"Wil Lutz","K","DEN","LV","9.4","9.4","10.1","9.4","9.4","9.4","15.9","15.9","Thursday"
"Juwan Johnson","TE","NO","@CAR","9.3","7.2","11.2","5.1","7.2","9.2","17.0","13.8","Main"
"Jake Bates","K","DET","@WAS","9.3","9.3","9.9","9.3","9.3","9.3","15.5","15.5","Main"
"Darnell Mooney","WR","ATL","IND","9.2","7.6","9.0","5.8","7.4","9.0","18.7","16.1","Other"
"Mark Andrews","TE","BAL","@MIN","9.2","7.7","10.7","6.1","7.6","9.1","18.3","15.8","Main"
"Harrison Mevis","K","LA","@SF","9.2","9.2","9.8","9.2","9.2","9.2","15.3","15.3","Main"
"DEN DST","DST","DEN","LV","9.2","9.2","10.2","9.2","9.2","9.2","17.0","17.0","Thursday"
"Theo Johnson","TE","NYG","@CHI","9.1","7.3","10.9","5.4","7.2","9.0","17.4","14.5","Main"
"Malik Washington","WR","MIA","BUF","9.0","7.1","8.9","5.1","7.0","8.9","17.2","14.3","Main"
"Sterling Shepard","WR","TB","NE","9.0","7.3","8.9","5.5","7.2","8.9","18.3","15.7","Main"
"Tyler Loop","K","BAL","@MIN","9.0","9.0","9.6","9.0","9.0","9.0","15.2","15.2","Main"
"Christian Watson","WR","GB","PHI","8.9","7.5","8.6","5.9","7.3","8.6","18.9","16.6","Monday"
"Matthew Wright","K","HOU","JAX","8.9","8.9","9.6","8.9","8.9","8.9","15.6","15.6","Main"
"Chase McLaughlin","K","TB","NE","8.9","8.9","9.6","8.9","8.9","8.9","15.2","15.2","Main"
"Rashid Shaheed","WR","SEA","ARI","8.8","7.5","8.7","5.9","7.3","8.7","18.8","16.5","Main"
"Matt Prater","K","BUF","@MIA","8.8","8.8","9.4","8.8","8.8","8.8","14.9","14.9","Main"
"Michael Badgley","K","IND","ATL","8.8","8.8","9.4","8.8","8.8","8.8","15.0","15.0","Other"
"Cam Little","K","JAX","@HOU","8.8","8.8","9.5","8.8","8.8","8.8","15.5","15.5","Main"
"David Njoku","TE","CLE","@NYJ","8.7","6.8","10.5","4.9","6.8","8.7","16.4","13.5","Main"
"Dyami Brown","WR","JAX","@HOU","8.7","7.1","8.6","5.3","6.9","8.5","17.5","14.9","Main"
"Demario Douglas","WR","NE","@TB","8.7","7.1","8.5","5.3","6.9","8.5","17.9","15.3","Main"
"Ryan Fitzgerald","K","CAR","NO","8.7","8.7","9.4","8.7","8.7","8.7","15.2","15.2","Main"
"Cairo Santos","K","CHI","NYG","8.7","8.7","9.4","8.7","8.7","8.7","15.2","15.2","Main"
"Jason Myers","K","SEA","ARI","8.7","8.7","9.3","8.7","8.7","8.7","14.9","14.9","Main"
"Olamide Zaccheaus","WR","CHI","NYG","8.6","6.9","8.5","5.2","6.8","8.5","17.3","14.7","Main"
"Andre Szmyt","K","CLE","@NYJ","8.6","8.6","9.4","8.6","8.6","8.6","15.4","15.4","Main"
"Andy Borregales","K","NE","@TB","8.6","8.6","9.3","8.6","8.6","8.6","14.9","14.9","Main"
"RJ Harvey","RB","DEN","LV","8.5","7.2","8.5","6.0","7.2","8.4","17.4","15.4","Thursday"
"Jakobi Meyers","WR","JAX","@HOU","8.5","6.8","8.4","5.0","6.7","8.4","17.2","14.5","Main"
"Chris Boswell","K","PIT","@LAC","8.5","8.5","9.2","8.5","8.5","8.5","15.0","15.0","Sunday"
"SEA DST","DST","SEA","ARI","8.5","8.5","9.3","8.5","8.5","8.5","16.0","16.0","Main"
"Rashod Bateman","WR","BAL","@MIN","8.4","7.1","8.2","5.6","6.9","8.2","18.0","15.9","Main"
"Harold Fannin","TE","CLE","@NYJ","8.4","6.6","10.2","4.8","6.6","8.4","15.9","13.0","Main"
"Christian Kirk","WR","HOU","JAX","8.4","6.7","8.3","4.9","6.6","8.3","16.8","14.0","Main"
"Eddy Pineiro","K","SF","LA","8.4","8.4","9.0","8.4","8.4","8.4","14.6","14.6","Main"
"CAR DST","DST","CAR","NO","8.4","8.4","9.4","8.4","8.4","8.4","16.0","16.0","Main"
"Jerry Jeudy","WR","CLE","@NYJ","8.3","6.8","8.1","5.1","6.6","8.1","17.0","14.5","Main"
"Luke Musgrave","TE","GB","PHI","8.2","6.4","9.9","4.7","6.4","8.1","15.8","13.0","Monday"
"Jacory Croskey-Merritt","RB","WAS","DET","8.2","7.7","8.1","7.1","7.6","8.0","17.3","16.6","Main"
"Zane Gonzalez","K","ATL","IND","8.2","8.2","8.9","8.2","8.2","8.2","14.4","14.4","Other"
"Brandon McManus","K","GB","PHI","8.2","8.2","8.8","8.2","8.2","8.2","14.3","14.3","Monday"
"Nick Folk","K","NYJ","CLE","8.2","8.2","8.9","8.2","8.2","8.2","15.0","15.0","Main"
"CLE DST","DST","CLE","@NYJ","8.2","8.2","9.2","8.2","8.2","8.2","15.6","15.6","Main"
"Jordan Mason","RB","MIN","BAL","8.1","7.4","8.0","6.8","7.3","7.9","16.6","15.6","Main"
"Devin Singletary","RB","NYG","@CHI","8.1","7.3","7.9","6.6","7.2","7.9","16.8","15.7","Main"
"Will Reichard","K","MIN","BAL","8.1","8.1","8.8","8.1","8.1","8.1","14.4","14.4","Main"
"Younghoe Koo","K","NYG","@CHI","8.1","8.1","8.7","8.1","8.1","8.1","14.4","14.4","Main"
"Cedric Tillman","WR","CLE","@NYJ","8.0","6.5","7.9","4.9","6.4","7.9","16.5","14.1","Main"
"TJ Hockenson","TE","MIN","BAL","8.0","6.2","9.6","4.5","6.2","7.9","15.4","12.7","Main"
"Kenneth Gainwell","RB","PIT","@LAC","8.0","6.6","8.0","5.2","6.6","7.9","16.0","13.9","Sunday"
"Jonnu Smith","TE","PIT","@LAC","8.0","6.2","9.7","4.5","6.2","7.9","15.2","12.5","Sunday"
"BAL DST","DST","BAL","@MIN","8.0","8.0","8.8","8.0","8.0","8.0","15.6","15.6","Main"
"Nick Chubb","RB","HOU","JAX","7.9","7.2","7.8","6.5","7.1","7.7","15.7","14.7","Main"
"Chad Ryland","K","ARI","@SEA","7.9","7.9","8.6","7.9","7.9","7.9","14.2","14.2","Main"
"Mason Taylor","TE","NYJ","CLE","7.8","6.1","9.5","4.4","6.1","7.8","15.1","12.3","Main"
"Jake Elliott","K","PHI","@GB","7.8","7.8","8.4","7.8","7.8","7.8","13.8","13.8","Monday"
"Kendrick Bourne","WR","SF","LA","7.7","6.2","7.6","4.6","6.1","7.6","15.9","13.5","Main"
"Jaylin Lane","WR","WAS","DET","7.7","6.5","7.6","5.0","6.3","7.6","16.6","14.5","Main"
"Cooper Kupp","WR","SEA","ARI","7.5","6.0","7.4","4.5","6.0","7.4","15.8","13.4","Main"
"Blake Grupe","K","NO","@CAR","7.5","7.5","8.2","7.5","7.5","7.5","13.9","13.9","Main"
"Matt Gay","K","WAS","DET","7.5","7.5","8.0","7.5","7.5","7.5","13.5","13.5","Main"
"JAX DST","DST","JAX","@HOU","7.5","7.5","8.4","7.5","7.5","7.5","14.8","14.8","Main"
"TB DST","DST","TB","NE","7.5","7.5","8.3","7.5","7.5","7.5","14.8","14.8","Main"
"Riley Patterson","K","MIA","BUF","7.4","7.4","7.9","7.4","7.4","7.4","13.3","13.3","Main"
"CHI DST","DST","CHI","NYG","7.4","7.4","8.2","7.4","7.4","7.4","14.7","14.7","Main"
"DET DST","DST","DET","@WAS","7.4","7.4","8.3","7.4","7.4","7.4","14.8","14.8","Main"
"Dontayvion Wicks","WR","GB","PHI","7.3","6.0","7.2","4.6","5.9","7.2","15.5","13.3","Monday"
"Michael Wilson","WR","ARI","@SEA","7.2","5.8","7.1","4.3","5.7","7.1","15.2","12.8","Main"
