"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"44","Luis Rioja","Valencia","0.04","0.00","Blocked","16","Left Foot","","Domingos André Ribeiro Almeida","Shot","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"","","","","","","","","","","","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"47","Hugo Duro","Valencia","0.03","0.00","Blocked","18","Left Foot","Volley","","","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"47","Luis Rioja","Valencia","0.03","0.00","Off Target","30","Left Foot","","Hugo Duro","Shot","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"52","Hugo Duro","Valencia","0.30","0.96","Goal","3","Head","Deflected","Thierry Correia","Pass (Live)","Thierry Correia","Take-On","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"57","José Luis Gayà","Valencia","0.08","0.00","Woodwork","5","Head","","Luis Rioja","Pass (Live)","José Luis García Vayá","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"60","Luis Rioja","Valencia","0.09","0.00","Blocked","17","Left Foot","","José Luis García Vayá","Pass (Live)","Filip Ugrinic","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"60","Filip Ugrinic","Valencia","0.02","0.00","Blocked","30","Right Foot","","Luis Rioja","Shot","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"65","Lucas Beltrán","Valencia","0.14","0.31","Saved","10","Head","","Domingos André Ribeiro Almeida","Pass (Live)","Copete","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"75","Mateo Joseph","Mallorca","0.03","0.00","Off Target","24","Right Foot","","Antonio Sánchez","Pass (Live)","Samu Costa","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"78","Lucas Beltrán","Valencia","0.24","0.00","Off Target","4","Head","","Arnaut Danjuma","Pass (Live)","José Luis Gayà","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"85","Arnaut Danjuma","Valencia","0.02","0.00","Off Target","27","Right Foot","","José Luis Gayà","Pass (Live)","José Luis Gayà","Take-On","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
