"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Dávid Strelec","13","sk SVK","FW","24-168","45","1","0","0","0","1","1","0","0","9","0","0","1","0.4","0.4","0.0","0","0","3","6","50.0","0","4","1","0","0","/en/players/2cb9486d/David-Strelec","Middlesbrough","0","0","5","4","1","9","","0","","24","13","0","0","0","0","6","1","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Mamadou Kaly Sene","20","sn SEN","FW","24-114","45","1","0","0","0","1","1","0","0","11","2","0","0","0.3","0.3","0.0","2","0","2","3","66.7","0","6","0","0","0","/en/players/c328ab28/Mamadou-Kaly-Sene","Middlesbrough","0","1","4","6","1","11","","0","","10","0","0","0","5","1","7","2","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Tommy Conway","9","sct SCO","AM","23-044","61","0","0","0","0","2","1","0","0","28","2","0","1","0.2","0.2","0.0","4","1","16","20","80.0","0","15","2","8","5","/en/players/746a92c5/Tommy-Conway","Middlesbrough","1","5","10","14","6","28","62.5","3","37.5","88","44","0","3","0","1","15","4","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Alan Browne","16","ie IRL","CM","30-157","29","0","0","0","0","0","0","0","0","14","1","0","0","0.0","0.0","0.0","0","0","6","7","85.7","2","6","1","0","0","/en/players/25dea15a/Alan-Browne","Middlesbrough","6","11","2","1","0","14","","0","","39","32","1","0","1","0","8","1","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Sverre Nypan","19","no NOR","AM,FW","18-274","79","0","0","0","0","3","1","0","0","36","0","0","0","0.1","0.1","0.0","4","0","19","24","79.2","2","26","3","3","2","/en/players/3dde85f2/Sverre-Nypan","Middlesbrough","3","5","18","13","1","36","66.7","1","33.3","155","119","2","0","3","0","28","4","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Morgan Whittaker","11","eng ENG","FW","24-255","11","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","0","5","0","1","1","/en/players/d3d49142/Morgan-Whittaker","Middlesbrough","1","3","3","0","0","5","100.0","0","0.0","18","4","0","0","0","2","5","0","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Hayden Hackney","7","eng ENG","CM","23-085","79","0","1","0","0","0","0","0","0","67","1","0","1","0.0","0.0","0.3","2","1","49","58","84.5","5","45","2","3","1","/en/players/ba397562/Hayden-Hackney","Middlesbrough","2","10","43","16","1","67","33.3","2","66.7","247","167","1","0","3","1","49","1","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Abdoulaye Kanté","42","fr FRA","CM","20-072","11","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","0","0","3","4","75.0","1","4","0","1","1","/en/players/ee799e7f/Abdoulaye-Kante","Middlesbrough","2","4","1","2","0","7","100.0","0","0.0","19","6","0","0","0","0","1","0","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Aidan Morris","18","us USA","CM","23-307","90","0","0","0","0","0","0","0","0","70","3","0","1","0.0","0.0","0.0","0","0","59","64","92.2","7","44","1","0","0","/en/players/3778339c/Aidan-Morris","Middlesbrough","1","17","45","8","0","70","","0","","263","85","1","0","0","0","52","1","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
"Matt Targett","3","eng ENG","CB,WB","30-001","90","0","0","0","0","0","0","0","0","63","0","1","2","0.0","0.0","0.2","0","0","39","54","72.2","2","24","0","2","2","/en/players/e514ab62/Matt-Targett","Middlesbrough","8","37","15","11","0","63","100.0","0","0.0","49","19","0","0","0","0","38","4","Championship","2025-2026","Friday September 19, 2025, 20:00 (venue time)","Middlesbrough","West Bromwich Albion","https://fbref.com/en/matches/5d8ba3d9/Middlesbrough-West-Bromwich-Albion-September-19-2025-Championship","6","Riverside Stadium"
